Trial,Score,TotalScore,FeedbackType,EndPosX,EndPosY,Perturbation,PerturbationForce,NoiseMean,NoiseStd,NoiseInstance,Friction
1,0,0,endpos,779.3926886452888,673.9479362647251,None,0,0,0,0,0.975
2,0,0,endpos,741.1189603147607,557.9730505901765,None,0,0,0,0,0.975
